selected,selection_rank,condition,class_name,direction,path,class_iou_base_condition,class_iou_adapt_condition,class_iou_delta_condition,iou_base,iou_adapt,delta_iou,tp_base,tp_adapt,fp_base,fp_adapt,fn_base,fn_adapt,pred_pixels_base,pred_pixels_adapt,gt_pixels,precision_base,precision_adapt,recall_base,recall_adapt,dominant_effect,dominant_effect_kr,selection_score,panel_rel_path
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000835_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,65.55294381016343,66.24753909587311,0.6945952857096813,35139,35669,3811,4049,14654,14124,38950,39718,49793,0.9021566110397946,0.8980562968930963,0.705701604643223,0.716345671078264,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.4949353049279333,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000843_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,49.19013570698964,49.48512997767696,0.29499427068731876,6742,6872,2008,2189,4956,4826,8750,9061,11698,0.7705142857142857,0.7584151859618143,0.5763378355274406,0.5874508462985125,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-1.0398794418314115,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000863_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,63.5643719617375,63.978452650480136,0.4140806887426365,8107,8195,727,782,3920,3832,8834,8977,12027,0.917704324201947,0.9128884928149716,0.6740666832959176,0.6813835536709071,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.12812408768571765,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000883_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,48.50932127572116,49.17965644349146,0.6703351677702969,20062,20413,2716,2866,18579,18228,22778,23279,38641,0.8807621389059619,0.8768847459083294,0.5191894619704459,0.528273077818897,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.5158810017752342,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000898_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,61.363834043663566,61.13514448866586,-0.2286895549977075,7055,7066,2710,2771,1732,1721,9765,9837,8787,0.7224782386072709,0.7183084273660669,0.8028906338909753,0.8041424832138386,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.9270395394935057,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000904_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,73.36439665471923,73.4303544207317,0.06595776601247394,30703,30829,6245,6379,4902,4776,36948,37208,35605,0.8309786727292411,0.828558374543109,0.8623227074849038,0.8658615363010813,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.22843198736970072,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000909_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,84.05292245854966,83.87754419972595,-0.17537825882371294,25094,25097,2724,2790,2037,2034,27818,27887,27131,0.9020777913581135,0.8999533832968767,0.9249198334009067,0.9250304080203458,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.43656926361874837,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000914_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,0.0,0.0,0.0,0,0,21,25,0,0,21,25,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000919_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,2.0999742334449882,2.466598150051387,0.3666239166063989,163,192,314,336,7285,7256,477,528,7448,0.3417190775681342,0.36363636363636365,0.021885069817400644,0.02577873254564984,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.40722534871726496,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000939_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,65.53139491164306,65.40076484820105,-0.13063006344201256,41830,41899,10758,10991,11244,11175,52588,52890,53074,0.7954286148931315,0.7921913405180564,0.7881448543542978,0.7894449259524438,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.5630103438397114,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000946_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,40.776500190175256,41.815315446822176,1.0388152566469202,13937,14323,2459,2533,17783,17397,16396,16856,31720,0.8500243961941937,0.8497271001423825,0.4393757881462799,0.45154476670870114,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,1.1676203541363757,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000951_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,27.396234488660674,28.572945423656826,1.1767109349961515,2561,2691,1741,1811,5046,4916,4302,4502,7607,0.595304509530451,0.597734340293203,0.3366635993164191,0.35375312212435917,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.7934898525881788,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000966_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,58.8853443422781,59.29667040778151,0.41132606550340967,6276,6340,1786,1820,2596,2532,8062,8160,8872,0.7784668816670801,0.7769607843137255,0.7073940486925158,0.7146077547339946,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.2294481397606677,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000971_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,56.66172531273569,57.34890465585997,0.6871793431242779,21787,22147,3210,3377,13454,13094,24997,25524,35241,0.8715845901508181,0.8676931515436452,0.6182287676286145,0.6284441417666922,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.4808463253451599,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000976_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,44.858839462444,44.710144927536234,-0.14869453490776863,4306,4319,2516,2577,2777,2764,6822,6896,7083,0.6311931984755204,0.6263051044083526,0.6079344910348722,0.6097698715233658,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-1.0037310593716227,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000981_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,17.170569068727744,17.257004757948796,0.0864356892210516,2266,2285,1498,1542,9433,9414,3764,3827,11699,0.60201912858661,0.5970734256597857,0.19369176852722456,0.19531583896059493,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.2903997484581665,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000994_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,36.36285909712722,36.68995285965809,0.32709376253087186,12759,12920,6483,6609,15846,15685,19242,19529,28605,0.663080760835672,0.6615802140406575,0.4460409019402202,0.45166928858591154,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.04045746081040674,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_001000_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,40.8739365815932,40.91785576552256,0.04391918392936134,1057,1061,470,477,1059,1055,1527,1538,2116,0.6922069417157826,0.6898569570871261,0.4995274102079395,0.5014177693761814,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.25368274175228916,
1,best,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_001020_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,47.642288196958724,49.6588017580384,2.0165135610796767,32897,34348,3830,3948,32323,30872,36727,38296,65220,0.8957170474038173,0.8969082932943389,0.5044004906470407,0.5266482674026373,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,2.514933226363307,panels/rain_pole_positive.png
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030400/GP030400_frame_000121_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,50.228368434407514,50.18328909113892,-0.04507934326859697,3959,3970,2264,2293,1659,1648,6223,6263,5618,0.636188333601157,0.6338815264250359,0.7046991812032752,0.7066571733713065,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.5256055851971287,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030400/GP030400_frame_000129_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,56.40398198097992,56.39022768821672,-0.013754292763202614,10142,10179,2511,2581,5328,5291,12653,12760,15470,0.8015490397534182,0.7977272727272727,0.6555914673561732,0.6579831932773109,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.4327088731733323,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030400/GP030400_frame_000135_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,46.47162971081696,47.73966283653443,1.2680331257174657,5512,5692,1402,1464,4947,4767,6914,7156,10459,0.7972230257448655,0.7954164337618781,0.5270102304235587,0.544220288746534,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,1.173478057785478,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030400/GP030400_frame_000154_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,26.164987405541563,26.65415297982168,0.4891655742801184,1662,1704,3796,3837,894,852,5458,5541,2556,0.3045071454745328,0.3075257173795344,0.6502347417840375,0.6666666666666666,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,-0.591759817780976,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030400/GP030400_frame_000184_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,27.00803212851406,27.155963302752294,0.14793117423823432,1614,1628,3424,3443,938,924,5038,5071,2552,0.3203652242953553,0.3210412147505423,0.6324451410658307,0.6379310344827587,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.4252462252851289,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030402/GP030402_frame_000001_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,26.694161410318618,26.656705568792148,-0.03745584152646941,6602,6601,2588,2619,15542,15543,9190,9220,22144,0.7183895538628945,0.7159436008676789,0.298139450867052,0.29809429190751446,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.2032629148312254,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030402/GP030402_frame_000022_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,31.008638211382113,31.864235055724414,0.8555968443423012,2441,2516,913,937,4518,4443,3354,3453,6959,0.7277877161598092,0.7286417607877208,0.3507687886190545,0.3615461991665469,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.8425824695264315,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030402/GP030402_frame_000094_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,7.159735349716446,7.215399149740199,0.05566380002375215,606,611,273,277,7585,7580,879,888,8191,0.689419795221843,0.6880630630630631,0.07398364058112562,0.07459406665852765,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.011575174565851207,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030402/GP030402_frame_000266_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,51.13350125944584,51.6190980729753,0.4855968135294546,7714,7795,1504,1519,5868,5787,9218,9314,13582,0.8368409633326102,0.8369121752200988,0.567957590929171,0.5739213665145045,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,0.5547819113470599,
0,,rain,pole,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP030402/GP030402_frame_000428_rgb_anon.png,47.190739096397685,47.546974653898964,0.3562355575012788,41.34762633996937,41.8989280245023,0.5513016845329233,1350,1368,1257,1257,658,640,2607,2625,2008,0.5178365937859609,0.5211428571428571,0.6723107569721115,0.6812749003984063,boundary_recovery,FN 감소가 커서 경계/누락 복원이 주효함.,0.8532886208907298,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000058_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000087_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,334,286,0,0,334,286,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000094_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,0,0,325,325,0,0,325,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000107_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000114_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,71.67864957799313,71.59837347513293,-0.08027610286019637,2293,2289,404,402,502,506,2697,2691,2795,0.8502039302929181,0.850613154960981,0.8203935599284436,0.8189624329159213,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,-0.11911766655523759,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000125_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000150_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000120_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,0,0,1683,1683,0,0,1683,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000134_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,688,654,0,0,688,654,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000154_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,51.90243902439025,51.88633023027928,-0.016108794110969882,1064,1059,668,659,318,323,1732,1718,1382,0.6143187066974596,0.6164144353899884,0.7698986975397974,0.7662807525325616,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,-0.10368985740275827,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000186_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,79.29266136162688,79.46832077979619,0.1756594181693032,8968,8968,1395,1370,947,947,10363,10338,9915,0.8653864710991026,0.8674792029406074,0.9044881492687846,0.9044881492687846,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.19658673658435144,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000194_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,32.04419889502763,31.962616822429908,-0.08158207259771899,348,342,305,289,433,439,653,631,781,0.5329249617151608,0.5419968304278923,0.44558258642765686,0.4379001280409731,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,-0.22133713707091662,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000214_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,17.797947908445146,16.96921862667719,-0.8287292817679557,451,430,2,2,2081,2102,453,432,2532,0.9955849889624724,0.9953703703703703,0.17812006319115323,0.16982622432859398,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,-1.0796906335657532,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000234_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,0,0,400,400,0,0,400,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000254_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,73,68,0,0,73,68,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000294_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,30.021754894851345,30.57465618860511,0.5529012937537665,1242,1245,2597,2532,298,295,3839,3777,1540,0.32352175045584786,0.329626687847498,0.8064935064935065,0.8084415584415584,boundary_recovery,FN 감소가 커서 경계/누락 복원이 주효함.,0.6723922261118255,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000304_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,nan,nan,0,0,1,0,0,0,1,0,0,0.0,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000315_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,0.0,nan,0,0,0,2,0,0,0,2,0,nan,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000320_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,652,633,0,0,652,633,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000331_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,119,96,0,0,119,96,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000336_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,62,56,0,0,62,56,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000351_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,991,934,0,0,991,934,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000365_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,52.532228360957646,53.09158530915853,0.559356948200886,1141,1142,932,911,99,98,2073,2053,1240,0.5504100337674868,0.5562591329761325,0.9201612903225806,0.9209677419354839,boundary_recovery,FN 감소가 커서 경계/누락 복원이 주효함.,0.6420414886744414,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000369_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,0,0,145,145,0,0,145,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000384_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,139,141,0,0,139,141,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000402_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,80,78,0,0,80,78,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000408_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,43.78402903811252,44.645340751043115,0.8613117129305934,965,963,1011,964,228,230,1976,1927,1193,0.4883603238866397,0.4997405293201868,0.8088851634534786,0.80720871751886,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,0.9248203892275073,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000424_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,32,34,0,0,32,34,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000429_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,62,58,0,0,62,58,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000435_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000441_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,603,592,0,0,603,592,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000457_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,0.0,0.0,0.0,0,0,0,0,970,970,0,0,970,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000741_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,38.29001999077349,37.79212792127921,-0.4978920694942772,2490,2458,1131,1132,2882,2914,3621,3590,5372,0.6876553438276719,0.6846796657381615,0.4635145197319434,0.45755770662695455,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.7249682844921368,
0,,rain,person,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000748_rgb_anon.png,70.97643808065867,71.16959156583333,0.1931534851746619,3.5037878787878785,3.513770180436847,0.009982301648968406,37,37,58,55,961,961,95,92,998,0.3894736842105263,0.40217391304347827,0.03707414829659319,0.03707414829659319,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.13698458997848806,
