group_type,group_name,num_images,dino_layer,segformer_stage,cka_mean,ssm_mean
split,val,406,13,stage1,0.6652841697185498,0.7025272361750673
split,val,406,13,stage2,0.6476242858641253,0.760877405628195
split,val,406,13,stage3,0.5717828798617048,0.756331090709846
split,val,406,13,stage4,0.6585024831623867,0.7039323584199539
split,val,406,14,stage1,0.6459505054457434,0.6728708357206119
split,val,406,14,stage2,0.6325121038212564,0.7457008335390701
split,val,406,14,stage3,0.5824309689511219,0.7681494319967448
split,val,406,14,stage4,0.6627970553677658,0.7070571935822811
split,val,406,15,stage1,0.6273509346205612,0.6424421964607803
split,val,406,15,stage2,0.6111063458796205,0.7265289552106059
split,val,406,15,stage3,0.5832773485207206,0.7726544083045621
split,val,406,15,stage4,0.6672615341365044,0.7080736860559491
split,val,406,16,stage1,0.6059114055827334,0.6169159849876253
split,val,406,16,stage2,0.5907618940757413,0.7066287257401227
split,val,406,16,stage3,0.5692516467694578,0.7559447640855911
split,val,406,16,stage4,0.6442239192025415,0.6783446108032329
split,val,406,17,stage1,0.6055502783635567,0.6131406475610921
split,val,406,17,stage2,0.5854070133763581,0.701024608805849
split,val,406,17,stage3,0.5726539211466982,0.7513683840559033
split,val,406,17,stage4,0.6476615015509093,0.6726110906436525
split,val,406,18,stage1,0.594226550586118,0.6024100183706566
split,val,406,18,stage2,0.5768420095073765,0.6842088546658972
split,val,406,18,stage3,0.5895926266027789,0.7563339910777331
split,val,406,18,stage4,0.669308739636332,0.6935604734373797
split,val,406,19,stage1,0.584920151773932,0.578413743984523
split,val,406,19,stage2,0.5708696859076693,0.6703016082641526
split,val,406,19,stage3,0.5972090411949628,0.7369381199622976
split,val,406,19,stage4,0.6614152372177011,0.6557055967194694
split,val,406,20,stage1,0.575592569162693,0.5311957674807516
split,val,406,20,stage2,0.5588537156581879,0.6358567193664354
split,val,406,20,stage3,0.577119271963688,0.6895656424202943
split,val,406,20,stage4,0.6294604556020258,0.5878468498661014
split,val,406,21,stage1,0.5793784933137189,0.5302506169588695
split,val,406,21,stage2,0.5510800231266492,0.6303134034273072
split,val,406,21,stage3,0.5728774695414041,0.698761025085825
split,val,406,21,stage4,0.6544248778831783,0.6208097128004864
split,val,406,22,stage1,0.5711939425891256,0.5406841601937863
split,val,406,22,stage2,0.5524117239737159,0.634189980884491
split,val,406,22,stage3,0.5861484279186268,0.7066880886631058
split,val,406,22,stage4,0.6456907787933726,0.6274862284290379
split,val,406,23,stage1,0.5754343644885594,0.5428463059105897
split,val,406,23,stage2,0.55339064900511,0.6331343319762517
split,val,406,23,stage3,0.5904193601291168,0.7199743415040923
split,val,406,23,stage4,0.6526973056675766,0.6429594406500239
split,val,406,24,stage1,0.5694181875789107,0.5080739214208913
split,val,406,24,stage2,0.5486285302586156,0.520014395928148
split,val,406,24,stage3,0.6305476775016691,0.6345225427244684
split,val,406,24,stage4,0.7235377213637817,0.6847835230856694
split,test,2000,1,stage1,0.6505136553794145,0.6351807994097471
split,test,2000,1,stage2,0.509030370414257,0.5266227838993073
split,test,2000,1,stage3,0.36117516308650377,0.3690412808707915
split,test,2000,1,stage4,0.47623102316260335,0.41229277405666653
split,test,2000,2,stage1,0.6790333193391561,0.6290915238410234
split,test,2000,2,stage2,0.5423560739457607,0.522894973948598
split,test,2000,2,stage3,0.37122700238600376,0.371646373283118
split,test,2000,2,stage4,0.4780352171175182,0.4235029483353719
split,test,2000,3,stage1,0.6973857264369726,0.6725180565863847
split,test,2000,3,stage2,0.5614590736329556,0.5712309857606888
split,test,2000,3,stage3,0.38315089485794307,0.41158651108294725
split,test,2000,3,stage4,0.4895927603803575,0.45651804410049224
split,test,2000,4,stage1,0.7131373788565397,0.7181762322336436
split,test,2000,4,stage2,0.5775171695798635,0.6250722930133342
split,test,2000,4,stage3,0.39235363505780696,0.4459516294337809
split,test,2000,4,stage4,0.4968682314045727,0.4758624319420196
split,test,2000,5,stage1,0.7558392402827739,0.7715629669576883
split,test,2000,5,stage2,0.6282811929881573,0.6933811234682798
split,test,2000,5,stage3,0.4206801983565092,0.5024792943298817
split,test,2000,5,stage4,0.5134119817912579,0.5127846207744442
split,test,2000,6,stage1,0.7732067866623402,0.7936501428484917
split,test,2000,6,stage2,0.6456039085835218,0.7169265136122703
split,test,2000,6,stage3,0.42690168364346026,0.5013944982364774
split,test,2000,6,stage4,0.5146281426027417,0.4983429189007729
split,test,2000,7,stage1,0.7349347896724939,0.7633297148942947
split,test,2000,7,stage2,0.6435901006311178,0.7180858273208142
split,test,2000,7,stage3,0.43106506879627704,0.5255158344581723
split,test,2000,7,stage4,0.5013333219587803,0.5058763561714441
split,test,2000,8,stage1,0.718264599069953,0.739781982049346
split,test,2000,8,stage2,0.64134571108222,0.7129073762297631
split,test,2000,8,stage3,0.4936951673924923,0.5839921501129866
split,test,2000,8,stage4,0.605681138753891,0.6197008005231619
split,test,2000,9,stage1,0.6862909738570452,0.6998900563269853
split,test,2000,9,stage2,0.6312537293583155,0.6860336316525936
split,test,2000,9,stage3,0.5231181098222732,0.6157751584649086
split,test,2000,9,stage4,0.6337771782428027,0.6548501565307379
split,test,2000,10,stage1,0.7081955677866936,0.7327021381258965
split,test,2000,10,stage2,0.6583510156571865,0.739295836687088
split,test,2000,10,stage3,0.5416020908504724,0.664558701723814
split,test,2000,10,stage4,0.6395032009929419,0.6752270479798317
split,test,2000,11,stage1,0.6912332824766636,0.7163928865194321
split,test,2000,11,stage2,0.6548431666791439,0.7384554580748082
split,test,2000,11,stage3,0.5531129174232483,0.6885002126246691
split,test,2000,11,stage4,0.6337054254114628,0.6757988210767507
split,test,2000,12,stage1,0.6945347166955471,0.7274738053381443
split,test,2000,12,stage2,0.6645742326229811,0.779561267465353
split,test,2000,12,stage3,0.5673747585266828,0.7325796505659818
split,test,2000,12,stage4,0.640058458685875,0.6862506122142077
split,test,2000,13,stage1,0.6674405096620322,0.7024931149035692
split,test,2000,13,stage2,0.6407001357972621,0.758372281730175
split,test,2000,13,stage3,0.5804453820735216,0.7507580523788929
split,test,2000,13,stage4,0.6533070260584355,0.7055649327337742
split,test,2000,14,stage1,0.648131298288703,0.6755234538614749
split,test,2000,14,stage2,0.6262527945786714,0.7447093595266342
split,test,2000,14,stage3,0.5907388820797205,0.7625375630706549
split,test,2000,14,stage4,0.6588228968381882,0.7087434359043837
split,test,2000,15,stage1,0.6299329118132592,0.6475122026652098
split,test,2000,15,stage2,0.6052701413631439,0.727461561769247
split,test,2000,15,stage3,0.5923897233009339,0.7667834836691618
split,test,2000,15,stage4,0.6641656717956066,0.7091649730354548
split,test,2000,16,stage1,0.6094717103093863,0.6236525092720986
split,test,2000,16,stage2,0.5858706939816475,0.7084835370481014
split,test,2000,16,stage3,0.5804263056218624,0.7526654635667801
split,test,2000,16,stage4,0.6437822937071324,0.6833361206650734
split,test,2000,17,stage1,0.6065001909583807,0.6161698248535394
split,test,2000,17,stage2,0.5787213366180658,0.6999748674184084
split,test,2000,17,stage3,0.5831888912171126,0.7475650812089443
split,test,2000,17,stage4,0.6471670909225941,0.6777161848992109
split,test,2000,18,stage1,0.5944923900067807,0.6049075776785612
split,test,2000,18,stage2,0.5700399044007063,0.684047695055604
split,test,2000,18,stage3,0.5992602747678757,0.7521138991713524
split,test,2000,18,stage4,0.6678902615308762,0.6964270994663239
split,test,2000,19,stage1,0.5853531902581454,0.5829739028811455
split,test,2000,19,stage2,0.5647491924017668,0.6706746471077204
split,test,2000,19,stage3,0.6063435203582048,0.7356336928158999
split,test,2000,19,stage4,0.662755561798811,0.6630911817252636
split,test,2000,20,stage1,0.574741311326623,0.5404198551625014
split,test,2000,20,stage2,0.5505071883499623,0.6391057128161192
split,test,2000,20,stage3,0.5861601697802543,0.6906488614678383
split,test,2000,20,stage4,0.6306979459375143,0.5953977397158742
split,test,2000,21,stage1,0.5747669767439365,0.5343922961354256
split,test,2000,21,stage2,0.5413151166588068,0.6310076991021634
split,test,2000,21,stage3,0.583066121995449,0.6966706550270318
split,test,2000,21,stage4,0.6527326813936234,0.6212820993438363
split,test,2000,22,stage1,0.5658259058445692,0.5462609498277307
split,test,2000,22,stage2,0.5417059225440025,0.6361834258437157
split,test,2000,22,stage3,0.5946874655932188,0.7083767629861831
split,test,2000,22,stage4,0.6496119354814291,0.634152375087142
split,test,2000,23,stage1,0.5679088657796383,0.545612328208983
split,test,2000,23,stage2,0.5412058092057704,0.6334989766329527
split,test,2000,23,stage3,0.5992779844403266,0.7207524399012327
split,test,2000,23,stage4,0.6559111751914024,0.6475452154576778
split,test,2000,24,stage1,0.557482053309679,0.5082567438855767
split,test,2000,24,stage2,0.5359556734114885,0.5230731410682201
split,test,2000,24,stage3,0.6367512037754058,0.6481654606312514
split,test,2000,24,stage4,0.7218597189188004,0.6925115984529256
ref_flag,non_ref,4006,1,stage1,0.6640908732467214,0.6425396615766729
ref_flag,non_ref,4006,1,stage2,0.5151565156679896,0.5320838301726657
ref_flag,non_ref,4006,1,stage3,0.36788157126120014,0.3781612534238713
ref_flag,non_ref,4006,1,stage4,0.4924540586343674,0.42362762680255145
ref_flag,non_ref,4006,2,stage1,0.6911337099712727,0.6347394857743474
ref_flag,non_ref,4006,2,stage2,0.547919140500958,0.526946512639106
ref_flag,non_ref,4006,2,stage3,0.3772429877699642,0.3792941612937765
ref_flag,non_ref,4006,2,stage4,0.49252960294823583,0.4330657885569839
ref_flag,non_ref,4006,3,stage1,0.7087488598931866,0.6777113495442014
ref_flag,non_ref,4006,3,stage2,0.5660926255430511,0.5748738729345221
ref_flag,non_ref,4006,3,stage3,0.3884884527234869,0.41888943538292905
ref_flag,non_ref,4006,3,stage4,0.5036627727909887,0.46539691090392005
ref_flag,non_ref,4006,4,stage1,0.7237210283488318,0.7236395363383928
ref_flag,non_ref,4006,4,stage2,0.5814637106118414,0.6291331378701206
ref_flag,non_ref,4006,4,stage3,0.39714371259368425,0.45372518003024104
ref_flag,non_ref,4006,4,stage4,0.5104601235406523,0.48471831056604153
ref_flag,non_ref,4006,5,stage1,0.7638278692231676,0.7757374529637995
ref_flag,non_ref,4006,5,stage2,0.6306974300207999,0.6969336716237808
ref_flag,non_ref,4006,5,stage3,0.4235987871200873,0.5096142731878499
ref_flag,non_ref,4006,5,stage4,0.524887547519986,0.5202927862227064
ref_flag,non_ref,4006,6,stage1,0.7800211888578494,0.7990372014593257
ref_flag,non_ref,4006,6,stage2,0.6472729061299185,0.7213005091822035
ref_flag,non_ref,4006,6,stage3,0.42921740618635285,0.5084169712280311
ref_flag,non_ref,4006,6,stage4,0.5255848260403899,0.504865212583588
ref_flag,non_ref,4006,7,stage1,0.7382169371983199,0.7671369997578982
ref_flag,non_ref,4006,7,stage2,0.6443645598974099,0.7216772310551083
ref_flag,non_ref,4006,7,stage3,0.4311573432532478,0.5314086372264314
ref_flag,non_ref,4006,7,stage4,0.509078871456909,0.5109008138248892
ref_flag,non_ref,4006,8,stage1,0.720890830129132,0.7400636309855471
ref_flag,non_ref,4006,8,stage2,0.6404471044399354,0.7121017222784188
ref_flag,non_ref,4006,8,stage3,0.49462376744730496,0.5874633404370017
ref_flag,non_ref,4006,8,stage4,0.6138307014540678,0.6246308836782806
ref_flag,non_ref,4006,9,stage1,0.687743045817419,0.6993487910500064
ref_flag,non_ref,4006,9,stage2,0.6303837768774418,0.6851390319738279
ref_flag,non_ref,4006,9,stage3,0.5238540862732034,0.6183500282700753
ref_flag,non_ref,4006,9,stage4,0.6409889856577514,0.658523253505074
ref_flag,non_ref,4006,10,stage1,0.7091087001565094,0.7334467215250565
ref_flag,non_ref,4006,10,stage2,0.657198161883647,0.7394464727020597
ref_flag,non_ref,4006,10,stage3,0.5423233526992727,0.667874247229998
ref_flag,non_ref,4006,10,stage4,0.6470508012200854,0.6789059623056689
ref_flag,non_ref,4006,11,stage1,0.6908132061845829,0.7169053203394219
ref_flag,non_ref,4006,11,stage2,0.6534665022129067,0.7391702177907845
ref_flag,non_ref,4006,11,stage3,0.5536536755439226,0.6918727829271236
ref_flag,non_ref,4006,11,stage4,0.6405238187646366,0.6783024865168663
ref_flag,non_ref,4006,12,stage1,0.694245500701163,0.7297933751561911
ref_flag,non_ref,4006,12,stage2,0.6632518902071345,0.7814943982521654
ref_flag,non_ref,4006,12,stage3,0.5680360309984228,0.7368482181758685
ref_flag,non_ref,4006,12,stage4,0.6471319576233432,0.6892940348169534
ref_flag,non_ref,4006,13,stage1,0.6674348174915633,0.705315729401377
ref_flag,non_ref,4006,13,stage2,0.6393201289790544,0.7607211732917943
ref_flag,non_ref,4006,13,stage3,0.5807722262960044,0.7547217325395307
ref_flag,non_ref,4006,13,stage4,0.6596044638248545,0.7079113319002862
ref_flag,non_ref,4006,14,stage1,0.6482175756887502,0.6785909508578609
ref_flag,non_ref,4006,14,stage2,0.6249841096635705,0.7474554543398764
ref_flag,non_ref,4006,14,stage3,0.591029845181847,0.7664961859293717
ref_flag,non_ref,4006,14,stage4,0.664658708418838,0.7111278413030069
ref_flag,non_ref,4006,15,stage1,0.6298252752778891,0.6512299631231735
ref_flag,non_ref,4006,15,stage2,0.6039189707991842,0.7306251907670016
ref_flag,non_ref,4006,15,stage3,0.5923319613255088,0.7706306243219556
ref_flag,non_ref,4006,15,stage4,0.6698515107497178,0.7114589739399318
ref_flag,non_ref,4006,16,stage1,0.6096336895519058,0.6281278003797612
ref_flag,non_ref,4006,16,stage2,0.5845245303687487,0.712450655442265
ref_flag,non_ref,4006,16,stage3,0.5792988995373755,0.7560949882327825
ref_flag,non_ref,4006,16,stage4,0.6486184553866736,0.6848136606108708
ref_flag,non_ref,4006,17,stage1,0.6072203922780585,0.6215524644820142
ref_flag,non_ref,4006,17,stage2,0.5779583544744233,0.7048112140913576
ref_flag,non_ref,4006,17,stage3,0.582083257425742,0.7510422190248639
ref_flag,non_ref,4006,17,stage4,0.6516351990487298,0.6789817680389477
ref_flag,non_ref,4006,18,stage1,0.5954965550379936,0.6098382877101317
ref_flag,non_ref,4006,18,stage2,0.5693866247334483,0.6883284377414943
ref_flag,non_ref,4006,18,stage3,0.5982367294955361,0.7557709757619897
ref_flag,non_ref,4006,18,stage4,0.6726152875529964,0.6988381530068484
ref_flag,non_ref,4006,19,stage1,0.586012139246872,0.5878481154241266
ref_flag,non_ref,4006,19,stage2,0.5640616007167818,0.6753733130883289
ref_flag,non_ref,4006,19,stage3,0.6052497036148772,0.7385489272806446
ref_flag,non_ref,4006,19,stage4,0.6665850475735505,0.6644755175232113
ref_flag,non_ref,4006,20,stage1,0.5756523315378623,0.5453454513126949
ref_flag,non_ref,4006,20,stage2,0.5507248397460891,0.6443605821354652
ref_flag,non_ref,4006,20,stage3,0.5854857060993188,0.6930846289447469
ref_flag,non_ref,4006,20,stage4,0.6352432885663365,0.597220473036103
ref_flag,non_ref,4006,21,stage1,0.5765169917778319,0.5415317347525241
ref_flag,non_ref,4006,21,stage2,0.5409426898939634,0.6373858067820326
ref_flag,non_ref,4006,21,stage3,0.5818215565968917,0.7006293607543721
ref_flag,non_ref,4006,21,stage4,0.6575396747304628,0.6254386898247349
ref_flag,non_ref,4006,22,stage1,0.5672660698994243,0.5516139119826313
ref_flag,non_ref,4006,22,stage2,0.5418508033557826,0.6412152849059669
ref_flag,non_ref,4006,22,stage3,0.5935776406639645,0.7106297252866189
ref_flag,non_ref,4006,22,stage4,0.6525630537221506,0.6363665494050494
ref_flag,non_ref,4006,23,stage1,0.5703168626999295,0.5521546964511773
ref_flag,non_ref,4006,23,stage2,0.5418575225445371,0.6390947097995194
ref_flag,non_ref,4006,23,stage3,0.5979988986604879,0.72350761795038
ref_flag,non_ref,4006,23,stage4,0.6591977628763473,0.650349186142861
ref_flag,non_ref,4006,24,stage1,0.5616363903997662,0.5069491229598009
ref_flag,non_ref,4006,24,stage2,0.5361594502338456,0.5208672116428271
ref_flag,non_ref,4006,24,stage3,0.6350647231607632,0.6460697771204869
ref_flag,non_ref,4006,24,stage4,0.7260372286445786,0.6965354673129228
